,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
77556,77556,77556,43:24.5,-0.8906522,-0.2006897,0.05908383,14.28266,10.98666,1.525926,17.75,1017.601,0,0,1,73
77557,77557,77557,43:24.6,-0.6494339,-0.06543168,0.0249031,4.821925,6.714072,-1.709037,17.75,1017.601,0,0,1,73
77558,77558,77558,43:24.6,-0.8769799,-0.0375988,0.04248177,8.178961,-3.906369,-6.042665,17.75,1017.601,0,0,1,73
77559,77559,77559,43:24.7,-0.8916288,-0.05615406,0.1162145,5.798517,-13.36711,-8.178961,17.75,1017.656,0,0,1,73
77560,77560,77560,43:24.8,-0.7895749,-0.0888699,-0.02099673,-5.920591,-3.234962,11.41392,17.75,1017.629,0,0,1,73
77561,77561,77561,43:24.9,-1.20951,-0.3623157,0.1543016,-26.06281,-0.4882962,26.30696,17.75,1017.629,0,0,1,73
77562,77562,77562,43:25.0,-1.208045,-0.4443495,-0.1460005,-16.48,10.07111,-10.01007,17.76,1017.637,0,0,1,73
77563,77563,77563,43:25.0,-0.6948454,-0.1176794,-0.1079134,-22.76681,-11.90222,-6.469924,17.76,1017.637,0,0,1,73
77564,77564,77564,43:25.1,-0.6919156,-0.09228797,0.1049837,14.09955,9.582812,-14.52681,17.76,1017.609,0,0,1,73
77565,77565,77565,43:25.2,-0.933134,-0.3579211,0.05713065,-12.02429,8.117924,0.4882962,17.75,1017.656,0,0,1,73
77566,77566,77566,43:25.3,-1.601123,-0.5205237,-0.1543016,-5.188147,-9.704886,16.29688,17.75,1017.648,0,0,1,73
77567,77567,77567,43:25.4,-0.8467056,-0.1733451,0.1064486,20.56948,-16.23585,7.629627,17.75,1017.648,0,0,1,73
77568,77568,77568,43:25.4,-0.9394818,-0.2402417,0.03906369,8.117924,-5.005035,4.455702,17.75,1017.683,0,0,1,73
77569,77569,77569,43:25.5,-0.7719962,-0.126957,-0.05273598,-2.929777,-2.86874,-1.342814,17.75,1017.675,0,0,1,73
77570,77570,77570,43:25.6,-0.9053011,-0.1040071,-0.0761742,2.136296,-10.49837,-10.74252,17.75,1017.675,0,0,1,73
77571,77571,77571,43:25.7,-0.8950468,-0.2065493,-0.02099673,12.87881,-9.21659,-12.93985,17.75,1017.629,0,0,1,73
77572,77572,77572,43:25.8,-1.181188,-0.3354595,0.07422101,16.66311,9.21659,8.911405,17.75,1017.648,0,0,1,73
77573,77573,77573,43:25.8,-0.8086184,-0.2827235,0.008301035,-2.441481,21.36296,23.13303,17.75,1017.648,0,0,1,73
77574,77574,77574,43:25.9,-1.138707,-0.3295999,0.03173925,-7.019257,3.112888,15.86963,17.75,1017.601,0,0,1,73
77575,77575,77575,43:26.0,-0.72219,-0.02099673,0.1425825,10.07111,-0.6714072,7.629627,17.75,1017.629,0,0,1,73
77576,77576,77576,43:26.1,-0.7461165,0.06201361,0.1713919,2.197333,-6.836146,-1.464888,17.75,1017.629,0,0,1,73
77577,77577,77577,43:26.2,-0.8745384,0.1289102,0.2563555,-22.0954,-9.21659,-2.441481,17.75,1017.656,0,0,1,73
77578,77578,77578,43:26.2,-1.151891,-0.2973724,0.0512711,-53.95673,0.3662221,10.13214,17.75,1017.683,0,0,1,73
77579,77579,77579,43:26.3,-1.717826,-0.10889,-0.2568438,-70.80294,2.746666,32.71584,17.75,1017.675,0,0,1,73
77580,77580,77580,43:26.4,-0.8603778,-0.1250038,-0.1425825,-50.47762,5.859554,10.5594,17.75,1017.648,0,0,1,73
77581,77581,77581,43:26.5,-0.7607654,-0.1718802,-0.1840876,-55.29954,4.150517,-8.606219,17.75,1017.683,0,0,1,73
77582,77582,77582,43:26.6,-0.7529527,-0.09619434,-0.1894589,-33.69244,-6.164739,-16.48,17.75,1017.648,0,0,1,73
77583,77583,77583,43:26.6,-0.9238563,-0.000976592,-0.1113315,-4.821925,-4.08948,-22.76681,17.75,1017.629,0,0,1,73
77584,77584,77584,43:26.7,-0.9253212,-0.04541154,-0.1279336,11.536,-5.12711,-23.07199,17.75,1017.683,0,0,1,73
77585,77585,77585,43:26.8,-1.390179,-0.4936674,0.1704154,26.85629,19.40977,0.4882962,17.75,1017.675,0,0,1,73
77586,77586,77586,43:26.9,-1.381878,-0.5551927,0.03955199,17.82281,24.53688,-3.051851,17.75,1017.683,0,0,1,73
77587,77587,77587,43:27.0,-0.9736626,-0.3208106,0.06738487,15.25925,5.188147,-12.32948,17.75,1017.648,0,0,1,73
77588,77588,77588,43:27.0,-0.3574328,-0.06543168,0.03173925,27.16147,-0.5493332,-16.17481,17.75,1017.621,0,0,1,73
77589,77589,77589,43:27.1,-0.5962096,-0.1127964,0.09228797,26.5511,-1.098666,-9.094516,17.75,1017.621,0,0,1,73
77590,77590,77590,43:27.2,-0.9013947,-0.0380871,0.253914,23.98755,-3.540147,-1.037629,17.75,1017.621,0,0,1,73
77591,77591,77591,43:27.3,-1.029328,-0.1425825,0.07763909,12.08533,-7.507553,18.92148,17.75,1017.648,0,0,1,73
77592,77592,77592,43:27.4,-1.328654,-0.3183691,-0.013184,20.4474,-6.530961,36.56117,17.75,1017.675,0,0,1,73
77593,77593,77593,43:27.4,-1.322794,-0.232429,0.0888699,1.709037,-18.37214,15.01511,17.75,1017.648,0,0,1,73
77594,77594,77594,43:27.5,-0.7842036,-0.1303751,0.06103702,10.92563,-3.47911,-9.949034,17.75,1017.648,0,0,1,73
77595,77595,77595,43:27.6,-0.5102695,-0.05224769,0.07324442,21.42399,-0.122074,-12.45155,17.75,1017.675,0,0,1,73
77596,77596,77596,43:27.7,-0.918485,-0.0258797,-0.0385754,12.63466,-10.31526,-13.12296,17.74,1017.667,0,0,1,73
77597,77597,77597,43:27.8,-1.041047,-0.04394665,0.1567431,13.73333,-10.37629,-24.2317,17.74,1017.667,0,0,1,73
77598,77598,77598,43:27.8,-1.355022,-0.3964965,0.09863582,9.094516,11.71911,6.286813,17.74,1017.64,0,0,1,73
77599,77599,77599,43:27.9,-0.9419233,-0.5332194,0.0512711,1.831111,5.432295,10.43733,17.74,1017.667,0,0,1,73
77600,77600,77600,43:28.0,-1.380413,-0.3667104,0.07519761,6.34785,-8.362072,2.502518,17.74,1017.667,0,0,1,73
77601,77601,77601,43:28.1,-0.7578356,-0.08740501,0.07519761,25.69658,-5.066072,-5.554368,17.74,1017.64,0,0,1,73
77602,77602,77602,43:28.2,-0.5483566,-0.07226783,0.09521775,19.40977,-6.408887,-11.90222,17.74,1017.64,0,0,1,73
77603,77603,77603,43:28.2,-0.643086,-0.08252205,0.1860408,12.08533,-2.807703,-14.09955,17.75,1017.675,0,0,1,73
77604,77604,77604,43:28.3,-0.9555956,-0.3046968,0.1127964,-5.554368,1.037629,0.122074,17.74,1017.667,0,0,1,73
77605,77605,77605,43:28.4,-1.263222,-0.3574328,-0.01855525,-7.56859,-8.301035,16.48,17.74,1017.695,0,0,1,73
77606,77606,77606,43:28.5,-0.875515,-0.2168035,0.01416059,-5.12711,0.06103702,1.709037,17.74,1017.667,0,0,1,73
77607,77607,77607,43:28.6,-0.6025575,-0.06103702,0.04150517,5.981628,5.798517,-5.371258,17.75,1017.675,0,0,1,73
77608,77608,77608,43:28.6,-0.9057894,-0.05273598,-0.0502945,0.3051851,-5.371258,-7.629627,17.75,1017.675,0,0,1,73
77609,77609,77609,43:28.7,-0.8760033,-0.08203375,-0.03955199,3.967406,-9.399701,-7.080294,17.74,1017.667,0,0,1,73
77610,77610,77610,43:28.8,-1.458052,-0.3701285,-0.02002014,2.502518,9.643849,23.31614,17.74,1017.687,0,0,1,73
77611,77611,77611,43:28.9,-1.07474,-0.298349,0.09765923,-9.277627,15.32029,21.72918,17.74,1017.695,0,0,1,73
77612,77612,77612,43:29.0,-0.8550066,-0.1547899,-0.03906369,-12.39051,-0.9155553,2.807703,17.74,1017.64,0,0,1,73
77613,77613,77613,43:29.0,-0.5898618,-0.04297006,-0.0507828,0.2441481,-5.12711,-1.464888,17.74,1017.667,0,0,1,73
77614,77614,77614,43:29.1,-1.172399,-0.1396527,0.1914121,-6.408887,4.028443,-11.65807,17.74,1017.667,0,0,1,73
77615,77615,77615,43:29.2,-0.6455275,-0.09961241,-0.02441481,-15.86963,13.97748,-20.14222,17.74,1017.667,0,0,1,73
77616,77616,77616,43:29.3,-1.116245,-0.2553789,0.05468917,-7.56859,1.525926,0.7934812,17.74,1017.632,0,0,1,73
77617,77617,77617,43:29.4,-1.265664,-0.2368236,-0.1508835,21.66814,-2.014222,15.80859,17.74,1017.64,0,0,1,73
77618,77618,77618,43:29.4,-1.269082,-0.3349712,0.09912412,21.30192,-6.714072,8.178961,17.74,1017.613,0,0,1,73
77619,77619,77619,43:29.5,-0.7807856,-0.1738334,0.13184,29.05362,18.73837,-5.859554,17.74,1017.64,0,0,1,73
77620,77620,77620,43:29.6,-0.7573473,-0.03027436,0.06836146,24.53688,9.949034,-1.709037,17.74,1017.659,0,0,1,73
77621,77621,77621,43:29.7,-0.9604785,-0.03222755,0.01904355,12.39051,4.638813,-6.164739,17.74,1017.632,0,0,1,73
77622,77622,77622,43:29.8,-0.9360637,-0.1752983,0.1411176,11.10874,3.47911,-14.3437,17.74,1017.659,0,0,1,73
77623,77623,77623,43:29.8,-0.7241432,0.1425825,0.2519608,25.3914,21.05777,-1.464888,17.73,1017.624,0,0,1,73
77624,77624,77624,43:29.9,-1.472701,-0.4409314,0.3969848,-8.972442,13.42814,27.16147,17.74,1017.632,0,0,1,73
77625,77625,77625,43:30.0,-0.7475814,-0.1416059,0.1347697,2.197333,-6.530961,-21.17985,17.74,1017.64,0,0,1,73
77626,77626,77626,43:30.1,-0.661153,-0.0502945,0.2563555,31.06784,-2.990814,-28.99258,17.74,1017.659,0,0,1,73
77627,77627,77627,43:30.2,-0.9531541,-0.01611377,0.3120213,13.73333,-12.08533,-22.33955,17.74,1017.667,0,0,1,73
77628,77628,77628,43:30.2,-0.7705314,-0.3276467,0.140141,-8.972442,-11.71911,-14.46577,17.74,1017.667,0,0,1,73
77629,77629,77629,43:30.3,-1.230018,-0.2148503,0.08252205,0.5493332,-17.27348,16.05274,17.74,1017.632,0,0,1,73
77630,77630,77630,43:30.4,-1.02591,-0.2607501,0.05810724,15.38133,-18.25007,28.26014,17.74,1017.659,0,0,1,73
77631,77631,77631,43:30.5,-1.023469,-0.2441481,0.09961241,8.117924,-9.21659,11.16977,17.74,1017.659,0,0,1,73
77632,77632,77632,43:30.6,-0.7324442,-0.04150517,0.0512711,0.1831111,-0.122074,5.066072,17.74,1017.667,0,0,1,73
77633,77633,77633,43:30.6,-0.8906522,-0.04150517,-0.001464888,0.2441481,-5.859554,4.394665,17.74,1017.659,0,0,1,73
77634,77634,77634,43:30.7,-0.8467056,-0.105472,-0.06445509,-3.112888,-8.850368,1.22074,17.73,1017.624,0,0,1,73
77635,77635,77635,43:30.8,-1.092319,-0.1074252,0.0122074,1.159703,3.234962,13.184,17.74,1017.632,0,0,1,73
77636,77636,77636,43:30.9,-0.8598895,-0.1206091,0.2089908,1.831111,13.61126,20.99673,17.74,1017.687,0,0,1,73
77637,77637,77637,43:31.0,-1.194372,-0.2485427,0.06884976,-5.615406,3.051851,5.859554,17.74,1017.687,0,0,1,73
77638,77638,77638,43:31.0,-0.8027589,0.06201361,0.166509,-3.662221,-6.103702,1.098666,17.74,1017.632,0,0,1,73
77639,77639,77639,43:31.1,-0.8183843,0.009277627,0.1752983,-7.080294,7.629627,-10.92563,17.74,1017.659,0,0,1,73
77640,77640,77640,43:31.2,-0.8418226,0.04931791,0.1381878,-24.29273,6.286813,-18.43318,17.73,1017.679,0,0,1,73
77641,77641,77641,43:31.3,-0.8447524,-0.4565569,-0.02929777,-35.88977,-2.136296,-9.094516,17.73,1017.679,0,0,1,73
77642,77642,77642,43:31.4,-1.439497,-0.08008057,-0.08349864,-11.41392,-6.34785,27.46666,17.73,1017.651,0,0,1,73
77643,77643,77643,43:31.4,-0.9931944,-0.1147496,0.1118198,18.25007,2.502518,25.63555,17.73,1017.624,0,0,1,73
77644,77644,77644,43:31.5,-0.9624317,-0.1206091,0.08349864,6.469924,2.075259,-0.1831111,17.73,1017.679,0,0,1,73
77645,77645,77645,43:31.6,-1.001984,0.04052858,-0.01123081,-5.859554,-2.990814,-15.80859,17.73,1017.651,0,0,1,73
77646,77646,77646,43:31.7,-0.9751274,-0.07959227,-0.1064486,-26.00177,-20.4474,-23.19407,17.73,1017.624,0,0,1,73
77647,77647,77647,43:31.8,-0.8164312,-0.09424116,-0.1567431,-8.606219,-8.484145,-22.76681,17.73,1017.597,0,0,1,73
77648,77648,77648,43:31.8,-1.414594,-0.3086032,0.01953185,10.98666,10.37629,14.77096,17.73,1017.624,0,0,1,73
77649,77649,77649,43:31.9,-0.8242439,-0.2939543,0.08447523,9.887997,22.82784,8.117924,17.73,1017.651,0,0,1,73
77650,77650,77650,43:32.0,-1.072298,-0.1958068,0.04687643,1.22074,15.86963,-4.638813,17.73,1017.643,0,0,1,73
77651,77651,77651,43:32.1,-0.6294137,0.04052858,0.1167028,14.89303,6.164739,-12.02429,17.73,1017.643,0,0,1,73
77652,77652,77652,43:32.2,-0.7993408,-0.01562548,0.2519608,7.141331,2.563555,-19.04355,17.73,1017.651,0,0,1,73
77653,77653,77653,43:32.2,-0.8344981,-0.03466903,0.2177801,-17.51762,0.8545183,-13.36711,17.73,1017.651,0,0,1,73
77654,77654,77654,43:32.3,-0.9751274,-0.4409314,0.04736473,-30.09125,-0.6714072,-5.371258,17.73,1017.651,0,0,1,73
77655,77655,77655,43:32.4,-1.293496,-0.4570452,0.0253914,-8.911405,-8.484145,23.92651,17.73,1017.651,0,0,1,73
77656,77656,77656,43:32.5,-1.335978,-0.3886837,0.0375988,-8.117924,-12.51259,25.3914,17.73,1017.624,0,0,1,73
77657,77657,77657,43:32.6,-0.9502243,-0.1933653,-0.02734458,-21.48503,-4.272591,1.098666,17.73,1017.624,0,0,1,73
77658,77658,77658,43:32.6,-0.7212134,-0.0888699,-0.0507828,-15.38133,1.22074,2.929777,17.73,1017.624,0,0,1,73
77659,77659,77659,43:32.7,-0.78811,-0.08301035,-0.09912412,-7.446517,1.892148,-0.5493332,17.73,1017.616,0,0,1,73
77660,77660,77660,43:32.8,-0.8130131,-0.03222755,-0.08545183,8.056887,-4.760888,-7.263405,17.73,1017.643,0,0,1,73
77661,77661,77661,43:32.9,-1.268105,-0.0122074,0.0883816,23.86547,-3.662221,-0.9765923,17.73,1017.651,0,0,1,73
77662,77662,77662,43:33.0,-1.435591,-0.1098666,0.1948302,21.24088,11.65807,6.897183,17.73,1017.624,0,0,1,73
77663,77663,77663,43:33.0,-0.7583239,-0.5307779,-0.0893582,-0.3051851,11.65807,3.845332,17.73,1017.624,0,0,1,73
77664,77664,77664,43:33.1,-1.11185,-0.2128971,-0.008301035,9.094516,-6.530961,-8.850368,17.73,1017.616,0,0,1,73
77665,77665,77665,43:33.2,-0.8833277,-0.09082308,0.1591845,31.37303,-7.385479,-22.27851,17.73,1017.643,0,0,1,73
77666,77666,77666,43:33.3,-0.8374279,-0.02246162,0.2202216,23.92651,8.362072,-32.16651,17.73,1017.643,0,0,1,73
77667,77667,77667,43:33.4,-0.7959228,-0.1821345,0.1391644,0.2441481,14.77096,-19.40977,17.73,1017.616,0,0,1,73
77668,77668,77668,43:33.4,-0.9619434,-0.2988372,0.06543168,-15.62548,-0.122074,21.54607,17.73,1017.643,0,0,1,73
77669,77669,77669,43:33.5,-1.504929,-0.4174932,-0.06445509,-9.887997,-18.73837,47.73095,17.73,1017.671,0,0,1,73
77670,77670,77670,43:33.6,-0.9565722,-0.201178,0.07470931,-7.629627,-12.14637,10.68148,17.73,1017.671,0,0,1,73
77671,77671,77671,43:33.7,-0.7627186,-0.06543168,0.02392651,-20.56948,5.981628,-3.357036,17.72,1017.663,0,0,1,73
77672,77672,77672,43:33.8,-0.7329325,-0.1113315,-0.02734458,-32.89895,1.525926,-6.897183,17.72,1017.682,0,0,1,73
77673,77673,77673,43:33.8,-0.9057894,-0.1684622,-0.1445357,-30.15229,-6.469924,-10.07111,17.72,1017.663,0,0,1,73
77674,77674,77674,43:33.9,-0.9438764,-0.1557665,-0.05859554,-23.01096,-1.342814,-12.14637,17.72,1017.69,0,0,1,73
77675,77675,77675,43:34.0,-1.687063,-0.5864437,0.2548906,-14.77096,19.04355,16.90726,17.73,1017.671,0,0,1,73
77676,77676,77676,43:34.1,-0.9277627,-0.4824366,0.06006043,-3.784295,23.43822,12.51259,17.73,1017.643,0,0,1,73
77677,77677,77677,43:34.2,-0.9638966,-0.2314524,0.04248177,8.972442,3.112888,11.35289,17.73,1017.616,0,0,1,73
77678,77678,77678,43:34.2,-0.6870327,-0.03613392,0.1162145,33.44829,-4.211555,-6.103702,17.73,1017.624,0,0,1,73
77679,77679,77679,43:34.3,-0.7436751,-0.02832118,0.2705161,28.99258,-0.7324442,-10.92563,17.73,1017.616,0,0,1,73
77680,77680,77680,43:34.4,-0.6797082,-0.01074252,0.2334056,6.042665,6.103702,-2.319407,17.72,1017.635,0,0,1,73
77681,77681,77681,43:34.5,-1.129429,-0.1347697,-0.0766625,-7.934813,0.3051851,27.46666,17.72,1017.6,0,0,1,73
77682,77682,77682,43:34.6,-1.376507,-0.293466,0.06494339,7.812738,-13.97748,37.96503,17.72,1017.6,0,0,1,73
77683,77683,77683,43:34.6,-1.242225,-0.2797937,0.2641682,15.56444,2.075259,8.056887,17.72,1017.608,0,0,1,73
77684,77684,77684,43:34.7,-0.6987518,-0.1123081,0.1127964,-16.60207,19.22666,-12.57363,17.72,1017.635,0,0,1,73
77685,77685,77685,43:34.8,-0.9883114,0.05517747,0.000488296,-12.14637,13.12296,-10.01007,17.72,1017.663,0,0,1,73
77686,77686,77686,43:34.9,-0.8520768,-0.05468917,0.1113315,-2.624592,7.019257,-10.07111,17.73,1017.671,0,0,1,73
77687,77687,77687,43:35.0,-0.9385052,-0.1337931,0.219245,-8.239998,27.28355,7.629627,17.73,1017.698,0,0,1,73
77688,77688,77688,43:35.0,-1.124058,-0.573748,0.1689505,-31.00681,28.80947,20.32533,17.73,1017.698,0,0,1,73
77689,77689,77689,43:35.1,-1.258339,-0.3159276,0.09131138,1.770074,10.98666,-1.709037,17.73,1017.643,0,0,1,73
77690,77690,77690,43:35.2,-0.7871334,-0.08984649,0.1816462,28.1991,-14.58785,-17.76177,17.73,1017.643,0,0,1,73
77691,77691,77691,43:35.3,-0.6069521,0.000488296,0.232429,29.48088,-9.155553,-28.6874,17.72,1017.635,0,0,1,73
77692,77692,77692,43:35.4,-0.8677022,-0.1635792,0.3222755,6.714072,-6.469924,-26.85629,17.73,1017.643,0,0,1,73
77693,77693,77693,43:35.4,-0.529313,-0.2089908,0.227546,-8.911405,-2.380444,-12.6957,17.72,1017.663,0,0,1,73
77694,77694,77694,43:35.5,-0.8530534,0.04101688,-0.03955199,-3.906369,-23.13303,22.82784,17.72,1017.663,0,0,1,73
77695,77695,77695,43:35.6,-2.732017,-0.4365368,0.1460005,1.22074,-49.37895,59.45006,17.72,1017.655,0,0,1,73
77696,77696,77696,43:35.7,-0.9448531,-0.4272591,0.2431715,7.446517,-29.29777,4.516739,17.72,1017.663,0,0,1,73
77697,77697,77697,43:35.8,-0.6992401,-0.07861568,-0.06152532,-14.09955,-14.46577,-22.70577,17.72,1017.655,0,0,1,73
77698,77698,77698,43:35.8,-0.8452407,-0.2641682,-0.1372112,-11.41392,-8.423109,-17.94488,17.72,1017.655,0,0,1,73
77699,77699,77699,43:35.9,-0.8286386,0.0,-0.07275613,6.164739,-21.48503,-22.76681,17.72,1017.655,0,0,1,73
77700,77700,77700,43:36.0,-0.819361,0.0249031,0.02783288,19.65392,-6.408887,-17.57866,17.72,1017.627,0,0,1,73
77701,77701,77701,43:36.1,-1.063997,0.006836146,0.05322428,-7.263405,5.859554,12.2074,17.73,1017.643,0,0,1,73
77702,77702,77702,43:36.2,-1.393109,-0.4101688,0.05810724,-26.06281,10.98666,35.95081,17.72,1017.635,0,0,1,73
77703,77703,77703,43:36.2,-1.05472,-0.1870174,-0.135258,-21.54607,13.55022,14.03851,17.72,1017.635,0,0,1,73
77704,77704,77704,43:36.3,-1.085482,-0.2187567,-0.1909238,-20.56948,-4.760888,7.263405,17.72,1017.655,0,0,1,73
77705,77705,77705,43:36.4,-0.7226783,-0.04004028,0.09814753,-2.502518,1.281777,1.159703,17.72,1017.69,0,0,1,73
77706,77706,77706,43:36.5,-0.6137882,-0.1010773,0.0375988,-0.9155553,20.69155,5.066072,17.72,1017.682,0,0,1,73
77707,77707,77707,43:36.6,-1.812555,-0.3110447,-0.1386761,1.525926,9.765924,24.96414,17.72,1017.663,0,0,1,73
77708,77708,77708,43:36.6,-1.409223,-0.2558672,-0.1293985,3.845332,-8.728293,0.9765923,17.72,1017.69,0,0,1,73
77709,77709,77709,43:36.7,-0.7422101,-0.06689657,0.1157262,13.184,25.20829,-25.81866,17.72,1017.655,0,0,1,73
77710,77710,77710,43:36.8,-0.5005035,-0.1445357,-0.004394665,-5.615406,23.68236,-25.81866,17.72,1017.655,0,0,1,73
77711,77711,77711,43:36.9,-0.8266854,-0.03271584,0.2109439,-5.554368,16.66311,-22.82784,17.72,1017.682,0,0,1,73
77712,77712,77712,43:37.0,-0.9726859,-0.04345836,0.009277627,-5.676443,-3.47911,-28.62636,17.72,1017.655,0,0,1,73
77713,77713,77713,43:37.0,-1.076205,-0.04589984,0.1953185,-9.521775,-6.714072,-13.48918,17.72,1017.655,0,0,1,73
77714,77714,77714,43:37.1,-1.151402,-0.5483566,0.298349,-13.48918,27.16147,14.16059,17.72,1017.655,0,0,1,73
77715,77715,77715,43:37.2,-0.6548051,-0.4780419,-0.0761742,-28.50429,28.56532,6.95822,17.72,1017.6,0,0,1,73
77716,77716,77716,43:37.3,-1.266152,-0.3432722,-0.1015656,-9.582812,-27.34459,3.906369,17.72,1017.663,0,0,1,73
77717,77717,77717,43:37.4,-0.6079287,-0.09228797,0.1181677,47.36473,-26.61214,-28.44325,17.72,1017.655,0,0,1,73
77718,77718,77718,43:37.4,-0.7236549,-0.07763909,0.166509,27.16147,-30.3354,-23.98755,17.72,1017.655,0,0,1,73
77719,77719,77719,43:37.5,-0.6499222,-0.2299875,0.2607501,15.93066,-5.73748,-2.685629,17.72,1017.655,0,0,1,73
77720,77720,77720,43:37.6,-1.280801,-0.3950316,-0.09033479,-3.601184,2.563555,22.21747,17.72,1017.627,0,0,1,73
77721,77721,77721,43:37.7,-1.146519,-0.3999146,-0.09912412,4.638813,-13.55022,31.9834,17.72,1017.6,0,0,1,73
77722,77722,77722,43:37.8,-1.085971,-0.3237404,0.2138737,27.22251,10.37629,5.310221,17.72,1017.627,0,0,1,73
77723,77723,77723,43:37.8,-0.5659353,-0.1201209,0.1557665,5.615406,17.82281,-16.48,17.72,1017.655,0,0,1,73
77724,77724,77724,43:37.9,-0.6758019,-0.2231513,0.06152532,-15.13718,9.887997,-9.21659,17.72,1017.682,0,0,1,73
77725,77725,77725,43:38.0,-0.8896756,-0.1425825,0.03613392,-24.78103,-11.84118,-10.37629,17.72,1017.627,0,0,1,73
77726,77726,77726,43:38.1,-0.875515,-0.3393658,0.08105716,-4.516739,9.033479,4.08948,17.72,1017.663,0,0,1,73
77727,77727,77727,43:38.2,-1.150914,-0.4209113,0.2544023,-15.13718,14.16059,31.43406,17.72,1017.69,0,0,1,73
77728,77728,77728,43:38.2,-1.169958,-0.4931791,0.0126957,-14.46577,13.24503,19.53185,17.72,1017.655,0,0,1,73
77729,77729,77729,43:38.3,-0.8613544,-0.209479,0.03125095,-8.117924,-10.07111,4.943998,17.71,1017.62,0,0,1,73
77730,77730,77730,43:38.4,-0.7129124,-0.09961241,0.1376995,12.63466,-1.159703,-6.653035,17.71,1017.647,0,0,1,73
77731,77731,77731,43:38.5,-0.7817621,-0.01562548,0.1840876,8.667256,0.1831111,-8.728293,17.71,1017.62,0,0,1,73
77732,77732,77732,43:38.6,-0.7866451,-0.1606494,0.166509,-3.662221,1.648,-6.836146,17.72,1017.627,0,0,1,73
77733,77733,77733,43:38.6,-1.063509,-0.1333048,0.03711051,-12.2074,-3.418073,12.14637,17.72,1017.6,0,0,1,73
77734,77734,77734,43:38.7,-1.05179,-0.3032319,-0.05713065,-1.586962,-15.9917,20.32533,17.71,1017.592,0,0,1,73
77735,77735,77735,43:38.8,-1.786676,-0.2661214,-0.2109439,-23.56029,-31.67821,0.6714072,17.71,1017.592,0,0,1,73
77736,77736,77736,43:38.9,-0.2280343,-0.001464888,-0.001953185,-11.23081,16.78518,-12.6957,17.72,1017.655,0,0,1,73
77737,77737,77737,43:39.0,0.02832118,-0.4228645,-0.2187567,-18.73837,34.05865,-22.88888,17.72,1017.655,0,0,1,73
