,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
77244,77244,77244,42:59.5,-0.9971008,-0.2168035,-0.01123081,12.2074,-0.4272591,9.033479,17.82,1017.604,0,0,0,0
77245,77245,77245,42:59.6,-0.8203375,-0.09424116,-0.04345836,0.5493332,-0.4272591,-9.277627,17.82,1017.631,0,0,0,0
77246,77246,77246,42:59.7,-0.8725852,-0.09717093,-0.0756859,1.831111,-6.164739,-11.65807,17.82,1017.631,0,0,0,0
77247,77247,77247,42:59.8,-0.9824519,0.04980621,0.04345836,5.615406,-0.9155553,-1.22074,17.82,1017.631,0,0,0,0
77248,77248,77248,42:59.8,-1.650929,-0.4790185,0.2255928,-5.920591,10.86459,26.5511,17.82,1017.596,0,0,0,0
77249,77249,77249,42:59.9,-1.063509,-0.3256935,-0.0639668,-1.770074,15.86963,6.042665,17.81,1017.615,0,0,0,0
77250,77250,77250,43:00.0,-0.8686789,-0.05273598,0.09472945,3.601184,5.981628,2.136296,17.81,1017.615,0,0,0,0
77251,77251,77251,43:00.1,-0.5981628,0.0507828,0.1367229,11.10874,11.16977,-1.22074,17.81,1017.615,0,0,0,0
77252,77252,77252,43:00.2,-0.8501236,-0.02197333,0.1992248,-8.911405,4.577776,-7.446517,17.81,1017.588,0,0,0,0
77253,77253,77253,43:00.2,-0.8344981,-0.1445357,0.1254921,-26.30696,3.173925,-6.286813,17.81,1017.615,0,0,0,0
77254,77254,77254,43:00.3,-1.14359,-0.2197333,-0.2197333,-23.62133,-2.990814,12.93985,17.81,1017.615,0,0,0,0
77255,77255,77255,43:00.4,-1.172887,-0.1215857,0.001953185,9.033479,-5.676443,29.60295,17.81,1017.643,0,0,0,0
77256,77256,77256,43:00.5,-1.000031,0.06787317,0.1626026,-3.540147,2.319407,4.943998,17.81,1017.643,0,0,0,0
77257,77257,77257,43:00.6,-0.766625,-0.1381878,-0.005859554,-45.16739,-1.281777,1.525926,17.81,1017.607,0,0,0,0
77258,77258,77258,43:00.6,-0.9223914,-0.1513718,-0.1899472,-51.75939,-23.92651,-11.536,17.81,1017.615,0,0,0,0
77259,77259,77259,43:00.7,-0.8310801,-0.1381878,-0.1503952,-20.81362,-21.30192,-19.53185,17.81,1017.643,0,0,0,0
77260,77260,77260,43:00.8,-1.004425,-0.1040071,-0.0502945,-0.4272591,-2.136296,1.098666,17.81,1017.643,0,0,0,0
77261,77261,77261,43:00.9,-1.064486,0.008789331,-0.06787317,4.638813,29.41984,34.05865,17.81,1017.643,0,0,0,0
77262,77262,77262,43:01.0,-1.089877,-0.2607501,-0.04004028,10.07111,31.12888,9.155553,17.81,1017.635,0,0,0,0
77263,77263,77263,43:01.0,-0.8271737,-0.07129124,-0.01416059,13.48918,0.8545183,0.6103702,17.81,1017.615,0,0,0,0
77264,77264,77264,43:01.1,-0.7461165,0.06836146,0.1103549,33.87555,7.080294,-8.911405,17.81,1017.588,0,0,0,0
77265,77265,77265,43:01.2,-0.941435,-0.1723685,0.1752983,3.051851,-1.037629,-4.638813,17.81,1017.58,0,0,0,0
77266,77266,77266,43:01.3,-1.635792,-0.3046968,0.02343822,-2.441481,-1.159703,34.42488,17.81,1017.58,0,0,0,0
77267,77267,77267,43:01.4,-1.029817,-0.05859554,0.1396527,-6.103702,-6.653035,17.21244,17.81,1017.58,0,0,0,0
77268,77268,77268,43:01.4,-0.7207251,-0.01855525,0.01562548,-17.39555,-1.709037,1.464888,17.81,1017.643,0,0,0,0
77269,77269,77269,43:01.5,-0.8799097,-0.03222755,-0.08789331,-18.61629,-13.184,0.06103702,17.81,1017.588,0,0,0,0
77270,77270,77270,43:01.6,-0.9375286,-0.04394665,-0.06689657,-2.25837,-18.25007,-14.52681,17.81,1017.588,0,0,0,0
77271,77271,77271,43:01.7,-0.9824519,-0.0375988,0.05420087,22.33955,-10.37629,-18.67733,17.81,1017.588,0,0,0,0
77272,77272,77272,43:01.8,-0.9477828,-0.006836146,-0.02197333,27.83288,3.601184,-8.728293,17.81,1017.607,0,0,0,0
77273,77273,77273,43:01.8,-1.10062,-0.3071383,0.1650441,18.61629,17.70074,16.72414,17.81,1017.615,0,0,0,0
77274,77274,77274,43:01.9,-1.344279,-0.3588977,0.05859554,7.141331,15.93066,5.981628,17.81,1017.588,0,0,0,0
77275,77275,77275,43:02.0,-0.7729728,0.001953185,0.1376995,16.17481,5.310221,-7.080294,17.81,1017.607,0,0,0,0
77276,77276,77276,43:02.1,-0.6093936,0.03515732,0.1699271,15.80859,5.981628,-14.832,17.82,1017.623,0,0,0,0
77277,77277,77277,43:02.2,-0.8208258,-0.06591998,0.1894589,-6.897183,-4.028443,-20.87466,17.81,1017.588,0,0,0,0
77278,77278,77278,43:02.2,-0.809595,-0.2519608,0.0761742,-18.12799,-7.080294,-17.57866,17.81,1017.588,0,0,0,0
77279,77279,77279,43:02.3,-1.353557,-0.2251045,-0.04199347,-10.31526,-13.97748,23.01096,17.81,1017.588,0,0,0,0
77280,77280,77280,43:02.4,-1.141148,-0.1635792,-0.09375286,-5.249184,-23.98755,25.75762,17.81,1017.607,0,0,0,0
77281,77281,77281,43:02.5,-1.012726,-0.1381878,-0.09765923,-11.47496,-14.3437,0.4882962,17.81,1017.607,0,0,0,0
77282,77282,77282,43:02.6,-0.6679891,-0.06054872,-0.06884976,-3.47911,-8.484145,-15.44237,17.81,1017.58,0,0,0,0
77283,77283,77283,43:02.6,-0.8589129,-0.06494339,-0.1406293,1.831111,-7.019257,-20.38636,17.81,1017.607,0,0,0,0
77284,77284,77284,43:02.7,-0.8823512,-0.1772515,-0.09814753,7.141331,-10.13214,-16.90726,17.81,1017.607,0,0,0,0
77285,77285,77285,43:02.8,-0.8305917,-0.2773522,-0.04248177,-10.98666,24.65896,31.92236,17.81,1017.635,0,0,0,0
77286,77286,77286,43:02.9,-1.234901,-0.3955199,-0.0380871,-11.59703,18.25007,8.301035,17.81,1017.635,0,0,0,0
77287,77287,77287,43:03.0,-0.8281503,-0.04150517,0.01074252,19.04355,0.6103702,-13.36711,17.81,1017.607,0,0,0,0
77288,77288,77288,43:03.0,-0.6059755,-0.02832118,0.1650441,37.04947,9.399701,-36.80532,17.81,1017.607,0,0,0,0
77289,77289,77289,43:03.1,-0.8984649,-0.1562548,0.2773522,22.64473,4.882962,-35.88977,17.81,1017.607,0,0,0,0
77290,77290,77290,43:03.2,-0.8901639,-0.420423,0.08056886,-0.06103702,4.028443,-25.02518,17.81,1017.635,0,0,0,0
77291,77291,77291,43:03.3,-0.9765923,-0.4712058,-0.02099673,7.263405,2.563555,7.99585,17.8,1017.6,0,0,0,0
77292,77292,77292,43:03.4,-1.185583,-0.2153386,-0.07812738,46.38813,-7.141331,55.36058,17.8,1017.627,0,0,0,0
77293,77293,77293,43:03.4,-1.127476,0.07470931,0.2895596,59.51109,-18.86044,48.09717,17.8,1017.6,0,0,0,0
77294,77294,77294,43:03.5,-0.7300028,0.06982635,0.1328166,30.45747,-7.263405,4.882962,17.8,1017.6,0,0,0,0
77295,77295,77295,43:03.6,-0.7900632,-0.05664235,-0.06006043,-1.648,-13.97748,-9.094516,17.8,1017.627,0,0,0,0
77296,77296,77296,43:03.7,-0.8589129,-0.02246162,-0.05420087,4.577776,-17.70074,-23.2551,17.8,1017.627,0,0,0,0
77297,77297,77297,43:03.8,-0.9028596,0.1201209,0.02929777,15.74755,-16.35792,-26.91733,17.8,1017.654,0,0,0,0
77298,77298,77298,43:03.8,-1.514206,-0.1406293,0.1289102,11.41392,3.784295,2.441481,17.8,1017.627,0,0,0,0
77299,77299,77299,43:03.9,-0.949736,-0.3144627,0.1074252,-17.82281,27.77184,15.5034,17.8,1017.627,0,0,0,0
77300,77300,77300,43:04.0,-1.359416,-0.2876064,0.01416059,-32.89895,23.7434,6.653035,17.8,1017.654,0,0,1,34
77301,77301,77301,43:04.1,-0.9087191,-0.1040071,0.09961241,-17.27348,3.967406,-7.385479,17.8,1017.627,0,0,1,34
77302,77302,77302,43:04.2,-0.3945433,0.06054872,0.1113315,-5.371258,12.32948,-19.2877,17.8,1017.627,0,0,1,34
77303,77303,77303,43:04.2,-0.6313669,-0.06152532,0.201178,-23.68236,3.662221,-25.3914,17.8,1017.627,0,0,1,34
77304,77304,77304,43:04.3,-0.8056887,-0.2656331,0.0761742,-42.35969,-3.112888,-11.71911,17.8,1017.654,0,0,1,34
77305,77305,77305,43:04.4,-1.420942,-0.4521622,-0.02099673,6.164739,-22.0954,24.65896,17.8,1017.654,0,0,1,34
77306,77306,77306,43:04.5,-1.614307,-0.4126103,-0.1499069,-15.86963,-21.97333,5.371258,17.8,1017.654,0,0,1,34
77307,77307,77307,43:04.6,-0.8525651,-0.1494186,-0.08789331,7.690664,-9.155553,-11.47496,17.8,1017.654,0,0,1,34
77308,77308,77308,43:04.6,-0.333018,0.000488296,-0.05713065,27.28355,1.953185,-24.04859,17.8,1017.654,0,0,1,34
