,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
77376,77376,77376,43:10.1,-0.6718955,-0.2470779,0.02294992,16.11377,-3.357036,-0.6714072,17.79,1017.603,0,0,1,34
77377,77377,77377,43:10.2,-0.595233,-0.05175939,0.1523484,41.8714,-4.455702,-5.676443,17.78,1017.622,0,0,1,34
77378,77378,77378,43:10.2,-0.936552,-0.1328166,0.2714927,24.47585,-4.943998,5.12711,17.78,1017.622,0,0,1,34
77379,77379,77379,43:10.3,-0.8926054,-0.4560686,0.1074252,4.394665,-2.624592,15.74755,17.78,1017.622,0,0,1,34
77380,77380,77380,43:10.4,-1.425825,-0.3613392,0.01660207,13.00089,-8.972442,34.05865,17.78,1017.649,0,0,1,34
77381,77381,77381,43:10.5,-1.131382,-0.3212989,0.1176794,15.9917,-17.88385,24.9031,17.79,1017.657,0,0,1,34
77382,77382,77382,43:10.6,-0.8330333,-0.01074252,0.07715079,-9.399701,-5.371258,26.79525,17.79,1017.63,0,0,1,34
77383,77383,77383,43:10.6,-0.6450392,0.006836146,-0.10889,-20.14222,-8.362072,18.43318,17.79,1017.657,0,0,1,34
77384,77384,77384,43:10.7,-0.9673147,-0.1250038,-0.2163152,-19.16562,-20.69155,-8.362072,17.79,1017.657,0,0,1,34
77385,77385,77385,43:10.8,-1.362835,-0.3374127,-0.08154546,22.76681,9.277627,6.103702,17.79,1017.685,0,0,1,34
77386,77386,77386,43:10.9,-0.7514878,-0.3730583,0.08545183,24.96414,19.89807,1.098666,17.79,1017.712,0,0,1,34
77387,77387,77387,43:11.0,-1.313028,-0.3603626,0.07422101,26.42903,2.990814,-2.014222,17.78,1017.677,0,0,1,34
77388,77388,77388,43:11.0,-0.748558,-0.009765923,0.05371258,44.98428,0.8545183,-1.037629,17.78,1017.677,0,0,1,34
77389,77389,77389,43:11.1,-0.6259957,0.118656,0.1669973,48.70754,3.540147,-8.117924,17.78,1017.649,0,0,1,34
77390,77390,77390,43:11.2,-0.8110599,0.007812738,0.3037202,27.77184,-6.286813,-11.41392,17.78,1017.649,0,0,1,34
77391,77391,77391,43:11.3,-0.980987,-0.2177801,0.1215857,-4.821925,-12.08533,-11.0477,17.78,1017.677,0,0,1,34
77392,77392,77392,43:11.4,-1.383343,-0.3647572,-0.0507828,-15.80859,-20.20325,18.55525,17.78,1017.649,0,0,1,34
77393,77393,77393,43:11.4,-1.247597,-0.2251045,-0.1919004,-21.11881,-24.9031,9.521775,17.78,1017.649,0,0,1,34
77394,77394,77394,43:11.5,-0.7217017,-0.1523484,-0.05468917,-21.11881,-6.714072,-5.493332,17.78,1017.649,0,0,1,34
77395,77395,77395,43:11.6,-0.6064638,-0.145024,-0.08008057,-6.103702,-2.380444,-16.05274,17.78,1017.622,0,0,1,34
77396,77396,77396,43:11.7,-0.9751274,-0.1494186,-0.262215,-1.22074,-8.911405,-15.38133,17.78,1017.595,0,0,1,34
77397,77397,77397,43:11.8,-0.8457289,-0.1274453,-0.09277627,23.19407,2.685629,-13.30607,17.78,1017.622,0,0,1,34
77398,77398,77398,43:11.8,-1.502976,-0.3178808,0.2099673,24.41481,30.82369,23.7434,17.78,1017.622,0,0,1,34
77399,77399,77399,43:11.9,-1.33842,-0.5083163,-0.05713065,8.728293,20.14222,29.35881,17.78,1017.595,0,0,1,34
77400,77400,77400,43:12.0,-1.058626,-0.1645558,0.07177953,10.37629,7.812738,8.423109,17.78,1017.649,0,0,1,34
77401,77401,77401,43:12.1,-0.5034333,0.09424116,0.1611377,35.95081,18.55525,-2.014222,17.78,1017.649,0,0,1,34
77402,77402,77402,43:12.2,-0.5918149,0.09521775,0.2197333,20.63051,10.98666,-10.86459,17.78,1017.622,0,0,1,34
77403,77403,77403,43:12.2,-0.8237556,-0.1538133,0.09668264,-19.10459,1.953185,-16.60207,17.78,1017.622,0,0,1,34
77404,77404,77404,43:12.3,-0.8076419,0.03125095,0.001464888,-22.70577,-13.36711,15.93066,17.78,1017.622,0,0,1,34
77405,77405,77405,43:12.4,-1.331584,-0.2041078,-0.08008057,-7.324442,-21.72918,8.239998,17.78,1017.622,0,0,1,34
77406,77406,77406,43:12.5,-0.7568591,-0.05273598,-0.02978607,9.643849,3.601184,-18.55525,17.78,1017.622,0,0,1,34
77407,77407,77407,43:12.6,-0.5800958,-0.04785302,0.002929777,12.08533,3.47911,-24.65896,17.78,1017.649,0,0,1,34
77408,77408,77408,43:12.6,-0.7036347,0.05468917,-0.06152532,14.89303,-3.601184,-25.45244,17.79,1017.657,0,0,1,34
77409,77409,77409,43:12.7,-0.9272744,-0.04638813,0.008789331,15.86963,10.74252,-5.066072,17.79,1017.657,0,0,1,34
77410,77410,77410,43:12.8,-1.481979,-0.5459151,0.4043092,-9.887997,28.44325,33.08207,17.78,1017.677,0,0,1,34
77411,77411,77411,43:12.9,-1.372112,-0.5717948,0.05468917,-29.78607,30.88473,3.784295,17.78,1017.669,0,0,1,34
77412,77412,77412,43:13.0,-0.7929929,-0.09717093,0.04980621,-7.56859,15.93066,6.714072,17.77,1017.633,0,0,1,34
77413,77413,77413,43:13.0,-0.4463027,0.08789331,0.1767632,13.55022,21.79022,-2.441481,17.78,1017.641,0,0,1,34
77414,77414,77414,43:13.1,-0.7968993,0.01513718,0.3437605,-13.73333,9.82696,-15.5034,17.78,1017.669,0,0,1,34
77415,77415,77415,43:13.2,-0.621601,-0.09326456,0.2876064,-47.60888,10.07111,-7.812738,17.78,1017.641,0,0,1,34
77416,77416,77416,43:13.3,-1.475143,-0.6767785,-0.3569445,-58.29035,0.7324442,52.30872,17.78,1017.669,0,0,1,34
77417,77417,77417,43:13.4,-1.368694,-0.09814753,-0.2446364,-27.95495,-32.04443,42.29865,17.78,1017.649,0,0,1,34
77418,77418,77418,43:13.4,-0.7163305,-0.04492325,0.0756859,19.16562,5.249184,-5.676443,17.78,1017.641,0,0,1,34
77419,77419,77419,43:13.5,-0.4785302,-0.0888699,0.06836146,18.31111,7.080294,-23.80444,17.78,1017.641,0,0,1,34
77420,77420,77420,43:13.6,-0.8769799,-0.1118198,0.001953185,10.19318,-14.52681,-42.0545,17.78,1017.677,0,0,1,34
77421,77421,77421,43:13.7,-1.105014,-0.1167028,0.07129124,19.71496,-17.39555,-34.60799,17.78,1017.677,0,0,1,34
77422,77422,77422,43:13.8,-1.033235,-0.1709037,0.1303751,22.5837,19.04355,11.41392,17.78,1017.649,0,0,1,34
