,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
0,78363,78363,1:44:29.04,-0.6255074,-0.03711051,0.0766625,19.9591,2.502518,-10.5594,17.56,1017.661,0,0,0,0
1,78364,78364,1:44:29.12,-0.7275613000000001,0.0253914,0.1816462,17.944879999999994,5.066072,-17.761770000000006,17.56,1017.661,0,0,0,0
2,78365,78365,1:44:29.20,-0.8511002000000001,-0.01025422,0.2627033,1.770074,2.563555,-11.47496,17.57,1017.696,0,0,0,0
3,78366,78366,1:44:29.28,-1.563036,-0.3764763,0.01709037,-24.47585,-1.525926,25.94073,17.56,1017.688,0,0,0,0
4,78367,78367,1:44:29.36,-1.1670280000000002,-0.1518601,0.06640828,-16.17481,5.676443,20.20325,17.56,1017.688,0,0,0,0
5,78368,78368,1:44:29.44,-0.8496353000000001,-0.1118198,0.04101688,-28.93155,8.117924,2.319407,17.56,1017.688,0,0,0,0
6,78369,78369,1:44:29.52,-0.6928923,-0.1064486,0.05957213,-25.08621,4.150517,-11.84118,17.56,1017.688,0,0,0,0
7,78370,78370,1:44:29.60,-0.8222906999999999,0.008301035,0.05322428,-15.07614,-4.760888,-17.27348,17.56,1017.716,0,0,0,0
8,78371,78371,1:44:29.68,-0.9419233,-0.01855525,-0.02636799,-11.47496,-3.173925,2.807703,17.56,1017.716,0,0,0,0
9,78372,78372,1:44:29.76,-1.598193,-0.3212989,0.1792047,-12.75674,-3.845332,18.18903,17.56,1017.743,0,0,0,0
10,78373,78373,1:44:29.84,-1.099643,-0.2392651,0.10889,6.653035000000001,8.117924,5.188147,17.56,1017.716,0,0,0,0
11,78374,78374,1:44:29.92,-0.9819636,-0.1464888,0.07422101,19.65392,1.464888,-1.831111,17.56,1017.716,0,0,0,0
12,78375,78375,1:44:30.00,-0.7495345999999999,-0.007324442,0.1303751,28.07703,-3.47911,-9.582812,17.56,1017.688,0,0,0,0
