,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
71,[74320],[74320],['1:39:05.60'],[-0.8344981],[0.1645558],[0.3706168],[10.68148],[0.2441481],[-6.103701999999998],[18.3],[1017.516],[0],[0],[0],[0]
72,[74319],[74319],['1:39:05.52'],[-0.7456282],[0.1381878],[0.3266701],[26.73421],[-8.484145],[1.464888],[18.3],[1017.488],[0],[0],[0],[0]
73,[74318],[74318],['1:39:05.44'],[-0.8515885],[0.1962951],[0.3647572],[21.85125],[0.8545183000000001],[9.643849],[18.31],[1017.523],[0],[0],[0],[0]
74,[74317],[74317],['1:39:05.36'],[-1.207556],[-0.1201209],[0.2949309],[14.58785],[-3.1128880000000003],[17.029329999999998],[18.31],[1017.496],[0],[0],[0],[0]
75,[74316],[74316],['1:39:05.28'],[-1.234413],[-0.214362],[0.5693533000000001],[5.493332],[-5.249184],[6.95822],[18.31],[1017.523],[0],[0],[0],[0]
76,[74315],[74315],['1:39:05.20'],[-0.9136021],[-0.0122074],[0.3061617],[-3.6011839999999995],[-3.845332],[2.441481],[18.32],[1017.477],[0],[0],[0],[0]
77,[74314],[74314],['1:39:05.12'],[-0.7705314],[0.1323282999999999],[0.2451247],[-7.202367999999999],[2.502518],[-1.586962],[18.31],[1017.469],[0],[0],[0],[0]
78,[74313],[74313],['1:39:05.04'],[-0.8657491],[0.0634785],[0.2841884],[-9.704886],[21.48503],[-0.6714071999999999],[18.3],[1017.461],[0],[0],[0],[0]
79,[74312],[74312],['1:39:04.96'],[-0.7158422],[0.007812738],[0.3178808],[-6.408887],[40.16236],[-0.3051851],[18.31],[1017.469],[0],[0],[0],[0]
80,[74311],[74311],['1:39:04.88'],[-0.9917295],[-0.0122074],[0.3291116],[-0.6103702],[27.89392],[8.545182],[18.3],[1017.461],[0],[0],[0],[0]
81,[74310],[74310],['1:39:04.80'],[-0.8637959000000001],[-0.02099673],[0.1850642],[7.690664],[12.81777],[15.9917],[18.31],[1017.469],[0],[0],[0],[0]
82,[74309],[74309],['1:39:04.72'],[-1.673879],[-0.06591998],[0.2724693],[10.37629],[3.784295],[-7.812738],[18.31],[1017.469],[0],[0],[0],[0]
83,[74308],[74308],['1:39:04.64'],[-0.8696554],[-0.04882962],[0.232429],[6.2257760000000015],[-5.493332],[-13.79437],[18.31],[1017.469],[0],[0],[0],[0]
84,[74307],[74307],['1:39:04.56'],[-0.9170202],[0.06543168],[0.2758873],[8.606219],[-5.798517],[-13.977479999999998],[18.3],[1017.461],[0],[0],[0],[0]
85,[74306],[74306],['1:39:04.48'],[-0.8022706000000001],[0.07812738],[0.2177801],[12.87881],[-6.897183],[-11.90222],[18.3],[1017.461],[0],[0],[0],[0]
86,[74305],[74305],['1:39:04.40'],[-0.8628193000000001],[0.05664235],[0.2299875],[12.6957],[-3.418073],[3.051851],[18.3],[1017.461],[0],[0],[0],[0]
87,[74304],[74304],['1:39:04.32'],[-1.174841],[-0.08154546],[0.2280343],[6.653035000000001],[6.897183],[11.29185],[18.3],[1017.461],[0],[0],[0],[0]
88,[74303],[74303],['1:39:04.24'],[-0.9062777],[0.07324442],[0.2876064],[8.056887],[-3.6011839999999995],[4.150517],[18.3],[1017.434],[0],[0],[0],[0]
89,[74302],[74302],['1:39:04.16'],[-1.043001],[-0.0385754],[0.1020539],[-13.36711],[7.080294],[-6.2257760000000015],[18.3],[1017.434],[0],[0],[0],[0]
90,[74301],[74301],['1:39:04.08'],[-0.8579363000000001],[-0.01074252],[0.02978607],[-14.648879999999998],[7.873775],[-7.507553],[18.3],[1017.461],[0],[0],[0],[0]
91,[74300],[74300],['1:39:04.00'],[-0.8291269],[0.09033479],[0.1293985],[-25.08621],[16.90726],[7.141331],[18.3],[1017.516],[0],[0],[0],[0]
92,[74299],[74299],['1:39:03.92'],[-1.059114],[-0.02783288],[0.1362346],[-16.66311],[16.05274],[28.260140000000003],[18.3],[1017.488],[0],[0],[0],[0]
93,[74298],[74298],['1:39:03.84'],[-1.1631209999999998],[0.1289101999999999],[0.0893582],[-19.77599],[14.954070000000002],[10.37629],[18.3],[1017.426],[0],[0],[0],[0]
94,[74297],[74297],['1:39:03.76'],[-1.001007],[-0.001464888],[0.140141],[-21.30192000000001],[7.99585],[-5.981628],[18.3],[1017.48],[0],[0],[0],[0]
95,[74296],[74296],['1:39:03.68'],[-0.8344981],[0.09326456],[0.1958068],[-7.507553],[0.4882962000000001],[-11.71911],[18.3],[1017.488],[0],[0],[0],[0]
96,[74295],[74295],['1:39:03.60'],[-0.8784448],[0.08545183],[0.1782281],[-0.1831111],[-0.2441481],[-10.43733],[18.31],[1017.469],[0],[0],[0],[0]
97,[74294],[74294],['1:39:03.52'],[-0.8364513000000001],[0.04931791],[0.1274452999999999],[8.117924],[-1.709037],[-2.502518],[18.3],[1017.461],[0],[0],[0],[0]
98,[74293],[74293],['1:39:03.44'],[-1.0957370000000002],[-0.002441481],[0.1010773],[8.362072],[17.88385],[13.306070000000002],[18.31],[1017.496],[0],[0],[0],[0]
99,[74292],[74292],['1:39:03.36'],[-0.8120364999999999],[0.0639668],[0.1460005],[8.484145],[2.075259],[23.19407],[18.31],[1017.496],[0],[0],[0],[0]
100,[74291],[74291],['1:39:03.28'],[-1.747124],[-0.1084017],[0.2085025],[-7.629627],[-7.202367999999999],[9.82696],[18.31],[1017.496],[0],[0],[0],[0]
101,[74290],[74290],['1:39:03.20'],[-0.8637959000000001],[-0.007812738],[-0.09277627],[-22.03436],[0.5493332],[4.272591],[18.31],[1017.469],[0],[0],[0],[0]
102,[74289],[74289],['1:39:03.12'],[-0.897],[0.08740501],[0.04882962],[-6.042665],[-0.9155553],[0.0],[18.3],[1017.434],[0],[0],[0],[0]
103,[74288],[74288],['1:39:03.04'],[-0.713889],[0.1342814],[0.09570605],[0.4272591],[-5.7374800000000015],[-2.990814],[18.3],[1017.434],[0],[0],[0],[0]
104,[74287],[74287],['1:39:02.96'],[-1.023469],[-0.2221747],[-0.06250191],[-19.22666],[4.08948],[10.68148],[18.31],[1017.414],[0],[0],[0],[0]
105,[74286],[74286],['1:39:02.88'],[-0.8926054],[-0.04004028],[0.1113315],[5.859554],[-1.464888],[20.4474],[18.31],[1017.414],[0],[0],[0],[0]
106,[74285],[74285],['1:39:02.80'],[-1.453658],[-0.08789331],[0.05371258],[0.8545183000000001],[4.455702],[4.760888],[18.31],[1017.469],[0],[0],[0],[0]
107,[74284],[74284],['1:39:02.72'],[-0.9175085],[-0.08691671],[0.1098666],[5.432295],[-0.3051851],[-7.141331],[18.3],[1017.461],[0],[0],[0],[0]
108,[74283],[74283],['1:39:02.64'],[-0.9472945],[0.06884976],[0.262215],[24.59792],[-5.981628],[-12.45155],[18.3],[1017.488],[0],[0],[0],[0]
109,[74282],[74282],['1:39:02.56'],[-0.8393811],[-0.03222755],[0.1167028],[25.08621],[14.832],[5.798517],[18.31],[1017.496],[0],[0],[0],[0]
110,[74281],[74281],['1:39:02.48'],[-1.0957370000000002],[-0.1738333999999999],[0.09668264],[22.5837],[11.0477],[9.521775],[18.3],[1017.461],[0],[0],[0],[0]
111,[74280],[74280],['1:39:02.40'],[-0.9770806],[-0.1201209],[0.1552782],[18.73837],[-2.136296],[0.122074],[18.31],[1017.469],[0],[0],[0],[0]
112,[74279],[74279],['1:39:02.32'],[-1.001495],[-0.1020539],[-0.1020539],[2.319407],[-3.1128880000000003],[-10.74252],[18.3],[1017.488],[0],[0],[0],[0]
113,[74278],[74278],['1:39:02.24'],[-0.8384045],[-0.1132847],[-0.08154546],[-11.78014],[0.3051851],[-12.6957],[18.3],[1017.461],[0],[0],[0],[0]
114,[74277],[74277],['1:39:02.16'],[-0.8608661],[0.005371258],[-0.009765923],[-6.836146],[-3.845332],[-7.629627],[18.3],[1017.461],[0],[0],[0],[0]
115,[74276],[74276],['1:39:02.08'],[-0.8677021999999999],[0.02197333],[0.0009765923],[-13.306070000000002],[-4.638813],[-1.953185],[18.31],[1017.469],[0],[0],[0],[0]
116,[74275],[74275],['1:39:02.00'],[-1.075716],[-0.09424116],[-0.07226783],[-12.93985],[-2.075259],[14.16059],[18.3],[1017.434],[0],[0],[0],[0]
117,[74274],[74274],['1:39:01.92'],[-1.092807],[0.02002014],[0.03466903],[-4.394665],[3.906369],[3.845332],[18.3],[1017.461],[0],[0],[0],[0]
118,[74273],[74273],['1:39:01.84'],[-0.9902646],[-0.122074],[0.06982635],[-2.014222],[2.929777],[-2.990814],[18.3],[1017.461],[0],[0],[0],[0]
119,[74272],[74272],['1:39:01.76'],[-0.9096957],[0.03173925],[0.1240272],[2.319407],[1.831111],[-6.34785],[18.3],[1017.461],[0],[0],[0],[0]
120,[74271],[74271],['1:39:01.68'],[-0.8774681999999999],[0.02685629],[0.1127964],[7.690664],[4.394665],[-5.981628],[18.31],[1017.469],[0],[0],[0],[0]
121,[74270],[74270],['1:39:01.60'],[-0.8501235999999999],[-0.0126957],[0.06152532],[8.117924],[3.1128880000000003],[-10.92563],[18.32],[1017.477],[0],[0],[0],[0]
122,[74269],[74269],['1:39:01.52'],[-0.9956359],[-0.01074252],[0.05420087],[4.9439980000000014],[13.42814],[-3.47911],[18.31],[1017.469],[0],[0],[0],[0]
123,[74268],[74268],['1:39:01.44'],[-0.9687796],[-0.1201209],[-0.007812738],[5.859554],[10.01007],[17.1514],[18.31],[1017.469],[0],[0],[0],[0]
124,[74267],[74267],['1:39:01.36'],[-1.602588],[-0.1679739],[0.1762749],[0.3051851],[5.798517],[6.897183],[18.31],[1017.469],[0],[0],[0],[0]
125,[74266],[74266],['1:39:01.28'],[-0.9072543],[0.03320414],[-0.01025422],[-1.648],[2.624592],[3.47911],[18.31],[1017.442],[0],[0],[0],[0]
126,[74265],[74265],['1:39:01.20'],[-0.9136021],[-0.0126957],[-0.1264687],[-12.6957],[-0.6714071999999999],[-1.892148],[18.32],[1017.477],[0],[0],[0],[0]
127,[74264],[74264],['1:39:01.12'],[-0.8056886999999999],[0.0],[-0.06494339],[-12.6957],[-1.098666],[4.699851],[18.32],[1017.504],[0],[0],[0],[0]
128,[74263],[74263],['1:39:01.04'],[-0.9297159],[-0.01660207],[-0.05371258],[-8.545182],[-5.798517],[-0.122074],[18.32],[1017.532],[0],[0],[0],[0]
129,[74262],[74262],['1:39:00.96'],[-0.8808863000000001],[-0.01464888],[0.013184],[4.272591],[4.577776],[18.67733],[18.31],[1017.496],[0],[0],[0],[0]
130,[74261],[74261],['1:39:00.88'],[-1.244179],[0.08447523],[-0.1894589],[7.202367999999999],[7.751701],[-2.685629],[18.31],[1017.496],[0],[0],[0],[0]
131,[74260],[74260],['1:39:00.80'],[-0.8222906999999999],[-0.113773],[0.1313517],[10.19318],[-1.525926],[-9.094516],[18.31],[1017.496],[0],[0],[0],[0]
132,[74259],[74259],['1:39:00.72'],[-0.8711203000000002],[-0.01367229],[0.08447523],[10.5594],[-0.7324441999999999],[-10.31526],[18.3],[1017.461],[0],[0],[0],[0]
133,[74258],[74258],['1:39:00.64'],[-0.8511002000000001],[-0.05664235],[0.03906369],[17.09036],[-5.859554],[-6.5309610000000005],[18.3],[1017.488],[0],[0],[0],[0]
134,[74257],[74257],['1:39:00.56'],[-0.910184],[-0.03418073],[0.04736473],[9.277627],[10.5594],[-7.202367999999999],[18.31],[1017.496],[0],[0],[0],[0]
135,[74256],[74256],['1:39:00.48'],[-0.8955351999999999],[-0.222663],[-0.04297006],[8.545182],[18.55525],[19.83703],[18.3],[1017.434],[0],[0],[0],[0]
136,[74255],[74255],['1:39:00.40'],[-1.341838],[-0.2260811],[0.1821345],[7.080294],[11.536],[4.760888],[18.31],[1017.496],[0],[0],[0],[0]
137,[74254],[74254],['1:39:00.32'],[-0.9028596],[0.009277627],[-0.113773],[3.540147],[-0.3051851],[-3.234962],[18.31],[1017.496],[0],[0],[0],[0]
138,[74253],[74253],['1:39:00.24'],[-0.862331],[-0.1059603],[-0.1870174],[-8.056887],[-1.831111],[-8.850368],[18.3],[1017.488],[0],[0],[0],[0]
139,[74252],[74252],['1:39:00.16'],[-0.8091067],[-0.009277627],[-0.1245155],[-2.624592],[-8.423109],[-6.95822],[18.3],[1017.488],[0],[0],[0],[0]
140,[74251],[74251],['1:39:00.08'],[-0.7998291000000001],[-0.01025422],[-0.05615406],[-7.568589999999999],[-14.16059],[-3.295999],[18.3],[1017.516],[0],[0],[0],[0]
141,[74250],[74250],['1:39:00.00'],[-1.076205],[-0.2153386],[-0.2338939],[-19.22666],[-25.57451],[11.96326],[18.31],[1017.496],[0],[0],[0],[0]
142,[74249],[74249],['1:38:59.92'],[-0.9570605],[-0.09033479],[-0.08349864],[-19.9591],[-19.04355],[15.01511],[18.31],[1017.469],[0],[0],[0],[0]
143,[74248],[74248],['1:38:59.84'],[-1.52739],[-0.2417066],[-0.06591998],[-18.73837],[-2.929777],[-3.662221],[18.31],[1017.469],[0],[0],[0],[0]
144,[74247],[74247],['1:38:59.76'],[-0.7402569999999999],[0.02148503],[0.1225623],[-9.033479],[-2.929777],[-11.41392],[18.32],[1017.477],[0],[0],[0],[0]
145,[74246],[74246],['1:38:59.68'],[-0.8291269],[0.04638813],[0.1943419],[2.746666],[-6.103701999999998],[-18.61629],[18.31],[1017.469],[0],[0],[0],[0]
146,[74245],[74245],['1:38:59.60'],[-0.7676015],[0.01562548],[0.0893582],[7.751701],[-2.990814],[-19.77599],[18.31],[1017.469],[0],[0],[0],[0]
147,[74244],[74244],['1:38:59.52'],[-0.9087191],[-0.1494186],[0.07715079],[10.43733],[6.103701999999998],[-2.685629],[18.31],[1017.469],[0],[0],[0],[0]
148,[74243],[74243],['1:38:59.44'],[-1.02591],[-0.1337931],[0.2211982],[17.27348],[-2.746666],[-0.1831111],[18.31],[1017.442],[0],[0],[0],[0]
149,[74242],[74242],['1:38:59.36'],[-1.139683],[-0.1162145],[-0.003418073],[-2.014222],[-3.906369],[-13.00089],[18.31],[1017.469],[0],[0],[0],[0]
150,[74241],[74241],['1:38:59.28'],[-0.8950468],[0.01562548],[-0.05468917],[-18.43318],[-2.25837],[-1.037629],[18.31],[1017.496],[0],[0],[0],[0]
151,[74240],[74240],['1:38:59.20'],[-0.8232673],[0.02392651],[0.0253914],[-18.61629],[-0.6714071999999999],[20.63051],[18.3],[1017.488],[0],[0],[0],[0]
152,[74239],[74239],['1:38:59.12'],[-1.196326],[-0.07226783],[0.04199347],[-25.08621],[-5.310221],[22.70577],[18.31],[1017.496],[0],[0],[0],[0]
153,[74238],[74238],['1:38:59.04'],[-0.687521],[0.0249031],[0.1191443],[-7.873775],[-20.81362],[31.25095],[18.31],[1017.469],[0],[0],[0],[0]
154,[74237],[74237],['1:38:58.96'],[-1.784722],[-0.3261818],[0.09131138],[-11.84118],[-8.301035],[12.02429],[18.32],[1017.504],[0],[0],[0],[0]
