,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
0,79163,79163,1:45:33.04,-0.8374279,-0.1396527,0.04394665,-16.96829,6.164739,0.9155553,17.38,1017.611,0,0,0,0
1,79164,79164,1:45:33.12,-1.208533,-0.2495193,0.07861568,-9.094516,5.432295,4.2115550000000015,17.38,1017.583,0,0,0,0
2,79165,79165,1:45:33.20,-0.9975891,-0.1787164,0.02099673,14.28266,9.82696,5.7374800000000015,17.37,1017.603,0,0,0,0
3,79166,79166,1:45:33.28,-0.9756157,-0.1904355,0.007324442,31.73925,9.949034,-3.234962,17.38,1017.611,0,0,0,0
4,79167,79167,1:45:33.36,-0.8554949000000001,-0.1254921,0.126957,46.87643,10.49837,-18.31111,17.38,1017.611,0,0,0,0
5,79168,79168,1:45:33.44,-0.9873348,-0.1391644,0.113773,35.52354000000001,-3.357036,-17.6397,17.38,1017.611,0,0,0,0
6,79169,79169,1:45:33.52,-0.949736,-0.1035188,0.1543016,30.03021,-4.455702,-11.59703,17.38,1017.611,0,0,0,0
7,79170,79170,1:45:33.60,-0.9648732,-0.126957,0.1586962,21.48503,-3.357036,-4.333628,17.38,1017.638,0,0,0,0
8,79171,79171,1:45:33.68,-0.9126255,-0.1777398,0.113773,8.911405,-3.906369,-0.6103702,17.37,1017.595,0,0,0,0
9,79172,79172,1:45:33.76,-1.014679,-0.2031312,0.1323282999999999,6.042665,-2.25837,1.709037,17.37,1017.595,0,0,0,0
10,79173,79173,1:45:33.84,-0.9946592,-0.1704154,0.1694388,7.141331,0.9765923,8.178961,17.37,1017.63,0,0,0,0
11,79174,79174,1:45:33.92,-0.8818629000000001,-0.2329173,0.1264687,3.723258,-0.9155553,5.12711,17.37,1017.63,0,0,0,0
12,79175,79175,1:45:34.00,-0.9595019,-0.232429,0.1645558,6.653035000000001,-0.6103702,2.746666,17.37,1017.603,0,0,0,0
