,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
0,74751,74751,1:39:40.08,-1.029328,-0.08740501,0.2661214000000001,22.76681,24.71999,5.371258,18.28,1017.476,0,0,0,0
1,74752,74752,1:39:40.16,-0.8515885,-0.1279336,0.1674856,16.72414,6.34785,-12.81777,18.28,1017.476,0,0,0,0
2,74753,74753,1:39:40.24,-0.6103702,0.1020539,0.2661214000000001,29.11466,7.446517,-22.40059,18.27,1017.441,0,0,0,0
3,74754,74754,1:39:40.32,-0.7900632,-0.09277627,0.3486435,21.91229,-1.892148,-10.25422,18.27,1017.468,0,0,0,0
4,74755,74755,1:39:40.40,-0.8447524,-0.005859554,0.3227638,8.728292999999999,-1.586962,8.850368,18.27,1017.46,0,0,0,0
5,74756,74756,1:39:40.48,-1.7598189999999998,-0.2695395,0.2348704,-0.3051851,-8.972442,28.32118,18.26,1017.452,0,0,0,0
6,74757,74757,1:39:40.56,-0.8857691999999999,-0.1162145,0.206061,-3.47911,-10.13214,0.5493332,18.26,1017.425,0,0,0,0
7,74758,74758,1:39:40.64,-0.9638966,-0.1284219,0.1455122999999999,-6.103701999999998,-1.525926,-2.136296,18.26,1017.452,0,0,0,0
8,74759,74759,1:39:40.72,-0.7373272,0.01953185,0.1132847,-8.301035,-2.746666,-4.882962,18.26,1017.452,0,0,0,0
9,74760,74760,1:39:40.80,-0.9131138,-0.166509,0.1181677,-10.68148,-6.775109,-11.96326,18.27,1017.433,0,0,0,0
10,74761,74761,1:39:40.88,-0.8022706000000001,-0.02246162,0.1103549,-7.141331,-6.897183,-2.8687400000000003,18.27,1017.468,0,0,0,0
11,74762,74762,1:39:40.96,-1.253456,-0.09082308,0.275399,10.25422,5.7374800000000015,31.73925,18.27,1017.433,0,0,0,0
12,74763,74763,1:39:41.04,-1.14066,-0.1215857,0.206061,27.77184,11.59703,3.234962,18.26,1017.479,0,0,0,0
13,74764,74764,1:39:41.12,-0.8257088,-0.04052858,0.1767632,15.19822,-9.460738,-14.40474,18.26,1017.507,0,0,0,0
14,74765,74765,1:39:41.20,-0.7207251,-0.03173925,0.1460005,16.72414,-10.01007,-28.07703,18.27,1017.515,0,0,0,0
15,74766,74766,1:39:41.28,-0.7959228,0.06152532,0.2304758,15.93066,-4.516739,-25.51347,18.26,1017.479,0,0,0,0
16,74767,74767,1:39:41.36,-0.8930935999999999,-0.1416059,0.2797937,14.40474,5.066072,-16.60207,18.26,1017.479,0,0,0,0
17,74768,74768,1:39:41.44,-1.5483870000000002,-0.2890713,0.1577197,10.80355,-0.8545183000000001,7.568589999999999,18.26,1017.507,0,0,0,0
18,74769,74769,1:39:41.52,-0.8730735000000001,0.04687643,0.2109439,22.0954,-8.239998,9.82696,18.26,1017.479,0,0,0,0
19,74770,74770,1:39:41.60,-0.9565722,-0.1411176,0.2016663,0.7934812,0.1831111,-8.911405,18.26,1017.479,0,0,0,0
20,74771,74771,1:39:41.68,-0.7041231,-0.03027436,0.1801813,-26.91733,-5.676443,-9.949034,18.26,1017.507,0,0,0,0
21,74772,74772,1:39:41.76,-0.7925047,0.0,0.1347697,-36.37806,-10.07111,-9.704886,18.26,1017.507,0,0,0,0
22,74773,74773,1:39:41.84,-0.8877224,-0.2475661,-0.1528367,-65.91998000000001,-28.260140000000003,-0.9155553,18.26,1017.507,0,0,0,0
23,74774,74774,1:39:41.92,-1.030793,-0.03125095,-0.1723685,-43.82458,-21.48503,7.873775,18.26,1017.507,0,0,0,0
24,74775,74775,1:39:42.00,-1.630421,-0.2470779,0.2207099,-10.07111,19.71496,31.800290000000004,18.26,1017.479,0,0,0,0
25,74776,74776,1:39:42.08,-0.8315684000000001,-0.2148503,0.1396527,-9.21659,33.26517,16.113770000000002,18.26,1017.499,0,0,0,0
26,74777,74777,1:39:42.16,-1.010773,-0.1635792,0.08984649,-10.74252,2.563555,-0.06103702,18.26,1017.499,0,0,0,0
27,74778,74778,1:39:42.24,-0.687521,-0.03125095,0.05175939,7.141331,-6.5309610000000005,-20.26429,18.26,1017.499,0,0,0,0
28,74779,74779,1:39:42.32,-0.9292276,-0.08789331,0.1787164,10.25422,-8.423109,-18.61629,18.26,1017.471,0,0,0,0
29,74780,74780,1:39:42.40,-0.8017823000000001,-0.02099673,0.2177801,12.2074,5.981628,-8.911405,18.26,1017.499,0,0,0,0
30,74781,74781,1:39:42.48,-1.0835290000000002,-0.2104556,0.2158269,9.155553,2.441481,1.281777,18.26,1017.471,0,0,0,0
31,74782,74782,1:39:42.56,-1.113804,-0.3222755,-0.1132847,-15.19822,-15.19822,12.87881,18.25,1017.491,0,0,0,0
32,74783,74783,1:39:42.64,-0.849147,-0.07275613,0.1049837,10.19318,-3.357036,-1.098666,18.26,1017.499,0,0,0,0
33,74784,74784,1:39:42.72,-0.7368389,-0.07129124,0.08545183,1.892148,-1.403851,-6.591997999999999,18.26,1017.444,0,0,0,0
34,74785,74785,1:39:42.80,-0.8779565,-0.0253914,-0.04687643,-9.521775,-2.929777,-4.08948,18.26,1017.471,0,0,0,0
35,74786,74786,1:39:42.88,-1.003449,-0.1103549,0.01953185,-3.845332,-6.286813,8.728292999999999,18.26,1017.499,0,0,0,0
36,74787,74787,1:39:42.96,-1.196326,0.02197333,0.2006897,7.629627,9.765924,19.83703,18.26,1017.507,0,0,0,0
37,74788,74788,1:39:43.04,-0.7182837,-0.1870174,0.02099673,-6.2257760000000015,14.58785,11.78014,18.26,1017.507,0,0,0,0
38,74789,74789,1:39:43.12,-1.0967129999999998,-0.1684622,0.03076266,2.746666,13.73333,2.014222,18.26,1017.499,0,0,0,0
39,74790,74790,1:39:43.20,-0.7895749,0.02685629,0.126957,19.04355,0.7934812,1.709037,18.26,1017.471,0,0,0,0
40,74791,74791,1:39:43.28,-0.8159429,-0.02392651,0.2163152,22.94992,1.281777,-9.094516,18.26,1017.499,0,0,0,0
41,74792,74792,1:39:43.36,-0.8169194000000001,0.01709037,0.2583087,15.93066,-0.7934812,-9.033479,18.26,1017.499,0,0,0,0
42,74793,74793,1:39:43.44,-0.8442639999999999,0.1543016,0.2470779,8.667256,2.624592,10.31526,18.25,1017.491,0,0,0,0
43,74794,74794,1:39:43.52,-1.6421400000000002,-0.2763756,0.08301035,-12.6957,-10.01007,35.09629,18.25,1017.518,0,0,0,0
44,74795,74795,1:39:43.60,-0.9721977,-0.0756858999999999,0.02343822,-18.86044,-19.40977,9.704886,18.25,1017.491,0,0,0,0
45,74796,74796,1:39:43.68,-1.042512,-0.05664235,0.005371258,-10.86459,-10.62044,0.122074,18.26,1017.444,0,0,0,0
46,74797,74797,1:39:43.76,-0.7431868,0.06884976,-0.0009765923,-12.6957,-11.536,-5.005035,18.26,1017.471,0,0,0,0
47,74798,74798,1:39:43.84,-0.8769799,0.06054872,-0.09765923,-6.103701999999998,-7.507553,-13.06192,18.26,1017.471,0,0,0,0
48,74799,74799,1:39:43.92,-0.9458296,-0.01513718,-0.09033479,-3.6011839999999995,-11.90222,-6.34785,18.26,1017.499,0,0,0,0
49,74800,74800,1:39:44.00,-1.1597030000000002,-0.03222755,-0.003906369,6.897183,3.173925,12.32948,18.25,1017.491,0,0,0,0
50,74801,74801,1:39:44.08,-0.9219031,0.05566576,0.07861568,2.380444,13.61126,21.85125,18.25,1017.491,0,0,0,0
51,74802,74802,1:39:44.16,-0.7348857,0.08545183,0.09326456,7.446517,3.723258,-14.28266,18.25,1017.463,0,0,0,0
52,74803,74803,1:39:44.24,-0.819361,0.06884976,0.1479537,5.371258,9.399701,-14.03851,18.25,1017.463,0,0,0,0
53,74804,74804,1:39:44.32,-0.7954344,0.09179968,0.1250038,-3.784295,9.338664,-5.859554,18.26,1017.471,0,0,0,0
54,74805,74805,1:39:44.40,-0.8667256999999999,-0.05761895,0.1430708,-10.80355,7.568589999999999,7.507553,18.25,1017.463,0,0,0,0
55,74806,74806,1:39:44.48,-1.565966,-0.2519608,0.1411176,-5.432295,-0.122074,24.78103,18.25,1017.463,0,0,0,0
56,74807,74807,1:39:44.56,-1.126011,-0.02783288,0.126957,0.9155553,-7.0192570000000005,7.934813,18.26,1017.499,0,0,0,0
