btx_id,timestamp,major,minor,pos_id,deviceid,lat,lon,recvDate
16,1545172809115,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:09+09"
16,1545172810162,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:10+09"
16,1545172811202,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:11+09"
16,1545172813362,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:13+09"
16,1545172815155,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:15+09"
16,1545172816525,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:16+09"
16,1545172819432,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:19+09"
16,1545172820243,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:20+09"
16,1545172821322,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:21+09"
16,1545172822355,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:22+09"
16,1545172825215,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:25+09"
16,1545172827367,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:27+09"
16,1545172828247,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:28+09"
16,1545172831155,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:31+09"
16,1545172832410,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:32+09"
16,1545172833562,1,16,79,41039,35.002661,137.002543,"2018-12-19 07:40:33+09"
16,1545172864135,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:04+09"
16,1545172864764,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:04+09"
16,1545172866155,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:06+09"
16,1545172867222,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:07+09"
16,1545172869107,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:09+09"
16,1545172869123,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:09+09"
16,1545172871220,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:11+09"
16,1545172871263,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:11+09"
16,1545172878555,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:18+09"
16,1545172880667,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:20+09"
16,1545172882082,1,16,74,41034,35.002108,137.002465,"2018-12-19 07:41:22+09"
16,1545172925282,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:05+09"
16,1545172926362,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:06+09"
16,1545172929462,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:09+09"
16,1545172930262,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:10+09"
16,1545172932302,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:12+09"
16,1545172933202,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:13+09"
16,1545172937127,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:17+09"
16,1545172937282,1,16,73,41033,35.002155,137.003213,"2018-12-19 07:42:17+09"
